Fault Model FM3.1																					
FID	minisection	Name	ELon1	NLat1	ELon2	NLat2	CREEPS?	ABM slip rate	ABM rake	NeoKinema slip rate	NeoKinema rake	NeoKinema dip	Zeng slip rate	Zeng rake	Geologic rate (mm/yr)	Geologic lower bound (mm/yr)	Geologic upper bound (mm/yr)	Geo rake	Geo dip	Geo dip dir	
296	296.01	Elsinore (Glen Ivy) rev	-117.5900	33.8289	-117.5480	33.8129	F	3.54	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
296	296.02	Elsinore (Glen Ivy) rev	-117.5480	33.8129	-117.4633	33.7451	F	3.44	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
296	296.03	Elsinore (Glen Ivy) rev	-117.4633	33.7451	-117.4457	33.7318	F	3.48	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
296	296.04	Elsinore (Glen Ivy) rev	-117.4457	33.7318	-117.4242	33.7185	F	3.55	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
296	296.05	Elsinore (Glen Ivy) rev	-117.4242	33.7185	-117.4027	33.7045	F	4.98	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
296	296.06	Elsinore (Glen Ivy) rev	-117.4027	33.7045	-117.3727	33.6852	F	3.54	180.0	2.73	180.0	90	5.38	177.2	5.00	3.00	7.00	180.0	90	218.43	
299	299.01	Elsinore (Temecula) rev	-117.2810	33.6116	-117.2045	33.5590	F	3.52	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.02	Elsinore (Temecula) rev	-117.2045	33.5590	-117.1721	33.5289	F	3.36	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.03	Elsinore (Temecula) rev	-117.1721	33.5289	-117.1417	33.4975	F	3.30	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.04	Elsinore (Temecula) rev	-117.1417	33.4975	-117.0533	33.4230	F	3.43	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.05	Elsinore (Temecula) rev	-117.0533	33.4230	-117.0309	33.3914	F	3.04	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.06	Elsinore (Temecula) rev	-117.0309	33.3914	-117.0152	33.3703	F	3.08	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
299	299.07	Elsinore (Temecula) rev	-117.0152	33.3703	-117.0082	33.3409	F	2.22	180.0	3.93	180.0	90	4.83	-170.8	5.00	3.00	7.00	180.0	90	229.87	
300	300.01	San Andreas (Carrizo) rev	-119.8659	35.3142	-119.7068	35.1607	F	28.35	180.0	32.08	180.0	90	25.45	180.0	34.00	31.00	37.00	180.0	90	224.21	
300	300.02	San Andreas (Carrizo) rev	-119.7068	35.1607	-119.5583	35.0475	F	28.08	180.0	32.08	180.0	90	25.45	180.0	34.00	31.00	37.00	180.0	90	224.21	
300	300.03	San Andreas (Carrizo) rev	-119.5583	35.0475	-119.4711	34.9878	F	27.81	180.0	32.08	180.0	90	25.45	180.0	34.00	31.00	37.00	180.0	90	224.21	
300	300.04	San Andreas (Carrizo) rev	-119.4711	34.9878	-119.4029	34.9441	F	27.63	180.0	32.08	180.0	90	25.45	180.0	34.00	31.00	37.00	180.0	90	224.21	
301	301.01	San Andreas (Mojave S)	-118.5090	34.6985	-118.1039	34.5478	F	18.49	180.0	27.27	180.0	90	20.08	180.0	32.50	25.00	40.00	180.0	90	205.52	
301	301.02	San Andreas (Mojave S)	-118.1039	34.5478	-117.7536	34.4029	F	18.50	180.0	27.27	180.0	90	20.08	180.0	32.50	25.00	40.00	180.0	90	205.52	
301	301.03	San Andreas (Mojave S)	-117.7536	34.4029	-117.5490	34.3163	F	18.50	180.0	27.27	180.0	90	20.08	180.0	32.50	25.00	40.00	180.0	90	205.52	
321	321.01	West Tahoe	-120.0065	38.7482	-120.0222	38.8153	F	2.54	-175.8	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.02	West Tahoe	-120.0222	38.8153	-120.0587	38.8847	F	2.55	177.6	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.03	West Tahoe	-120.0587	38.8847	-120.0741	38.9661	F	2.53	-171.4	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.04	West Tahoe	-120.0741	38.9661	-120.0879	38.9996	F	2.57	-176.3	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.05	West Tahoe	-120.0879	38.9996	-120.1057	39.0980	F	2.53	-168.5	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.06	West Tahoe	-120.1057	39.0980	-120.0879	39.1826	F	2.36	-153.8	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.07	West Tahoe	-120.0879	39.1826	-120.1049	39.2103	F	2.70	-177.5	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.08	West Tahoe	-120.1049	39.2103	-120.1090	39.2343	F	2.58	-164.7	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
321	321.09	West Tahoe	-120.1090	39.2343	-120.1203	39.2621	F	2.68	-171.3	0.73	-88.5	50	0.75	-108.7	0.60	0.20	1.00	-90.0	50	80.27	
341	341.01	Garlock (Central)	-118.0240	35.2835	-117.7493	35.4232	F	6.27	0.0	5.60	0.0	90	7.52	0.0	7.00	5.00	9.00	0.0	90	161.02	
341	341.02	Garlock (Central)	-117.7493	35.4232	-117.4869	35.4972	F	3.93	0.0	5.60	0.0	90	7.52	0.0	7.00	5.00	9.00	0.0	90	161.02	
341	341.03	Garlock (Central)	-117.4869	35.4972	-117.1579	35.5676	F	3.69	0.0	5.60	0.0	90	7.52	0.0	7.00	5.00	9.00	0.0	90	161.02	
341	341.04	Garlock (Central)	-117.1579	35.5676	-117.0107	35.6018	F	3.73	0.0	5.60	0.0	90	7.52	0.0	7.00	5.00	9.00	0.0	90	161.02	
341	341.05	Garlock (Central)	-117.0107	35.6018	-116.8789	35.5983	F	0.66	0.0	5.60	0.0	90	7.52	0.0	7.00	5.00	9.00	0.0	90	161.02	
381	381.01	Great Valley 04b Gordon Valley	-122.0474	38.5285	-122.0294	38.4397	F	0.59	107.2	0.55	102.6	20	1.38	108.6	1.30	0.50	2.00	90.0	20	251.83	
381	381.02	Great Valley 04b Gordon Valley	-122.0294	38.4397	-121.9463	38.2867	F	0.59	107.2	0.55	102.6	20	1.38	108.6	1.30	0.50	2.00	90.0	20	251.83	
383	383.01	Great Valley 03a Dunnigan Hill	-121.8779	38.6239	-121.9076	38.7123	F	0.61	90.0	0.26	91.3	20	0.20	90.0	0.60	0.20	1.00	90.0	20	59.75	
383	383.02	Great Valley 03a Dunnigan Hill	-121.9076	38.7123	-122.0336	38.8317	F	0.64	90.0	0.26	91.3	20	0.20	90.0	0.60	0.20	1.00	90.0	20	59.75	
401	401.01	San Jacinto (Stepovers Combine	-117.0896	33.9045	-116.9143	33.7364	F	9.07	180.0	9.56	180.0	90	14.86	180.0	14.00	12.00	24.00	180.0	90	229.05	
402	402.01	Elsinore (Stepovers Combined)	-117.3727	33.6852	-117.2810	33.6116	F	3.56	180.0	1.67	180.0	90	4.53	-172.0	5.00	3.00	7.00	180.0	90	223.93	
541	541.01	Breckenridge 2011	-118.5609	35.3720	-118.5483	35.4037	F	0.08	-90.0	0.14	-92.8	60	0.10	-73.3	0.10	0.00	0.20	-90.0	60	97.3	
541	541.02	Breckenridge 2011	-118.5483	35.4037	-118.5454	35.4390	F	0.06	-90.0	0.14	-92.8	60	0.10	-73.3	0.10	0.00	0.20	-90.0	60	97.3	
541	541.03	Breckenridge 2011	-118.5454	35.4390	-118.5457	35.4686	F	0.07	-90.0	0.14	-92.8	60	0.10	-73.3	0.10	0.00	0.20	-90.0	60	97.3	
542	542.01	Kern Canyon (Lake Isabella) 20	-118.5315	35.4620	-118.5316	35.4828	F	0.21	-90.0	0.22	-80.3	60	0.21	-70.7	0.20	0.10	0.30	-90.0	60	106.59	
542	542.02	Kern Canyon (Lake Isabella) 20	-118.5316	35.4828	-118.5008	35.5873	F	0.26	-90.0	0.22	-80.3	60	0.21	-70.7	0.20	0.10	0.30	-90.0	60	106.59	
542	542.03	Kern Canyon (Lake Isabella) 20	-118.5008	35.5873	-118.4321	35.7259	F	0.29	-90.0	0.22	-80.3	60	0.21	-70.7	0.20	0.10	0.30	-90.0	60	106.59	
542	542.04	Kern Canyon (Lake Isabella) 20	-118.4321	35.7259	-118.4201	35.7654	F	0.23	-90.0	0.22	-80.3	60	0.21	-70.7	0.20	0.10	0.30	-90.0	60	106.59	
543	543.01	Kern Canyon (South Kern) 2011	-118.4019	35.7667	-118.4505	35.8988	F	0.30	-90.0	0.25	-84.9	60	0.28	-71.6	0.20	0.10	0.30	-90.0	60	87.43	
543	543.02	Kern Canyon (South Kern) 2011	-118.4505	35.8988	-118.4615	35.9641	F	0.26	-90.0	0.25	-84.9	60	0.28	-71.6	0.20	0.10	0.30	-90.0	60	87.43	
543	543.03	Kern Canyon (South Kern) 2011	-118.4615	35.9641	-118.4394	36.1309	F	0.30	-90.0	0.25	-84.9	60	0.28	-71.6	0.20	0.10	0.30	-90.0	60	87.43	
543	543.04	Kern Canyon (South Kern) 2011	-118.4394	36.1309	-118.4255	36.1915	F	0.27	-90.0	0.25	-84.9	60	0.28	-71.6	0.20	0.10	0.30	-90.0	60	87.43	
544	544.01	Kern Canyon (North Kern) 2011	-118.4255	36.1915	-118.4119	36.2809	F	0.29	-90.0	0.20	-79.1	60	0.19	-71.6	0.20	0.10	0.30	-90.0	60	89.85	
544	544.02	Kern Canyon (North Kern) 2011	-118.4119	36.2809	-118.4160	36.4407	F	0.30	-90.0	0.20	-79.1	60	0.19	-71.6	0.20	0.10	0.30	-90.0	60	89.85	
544	544.03	Kern Canyon (North Kern) 2011	-118.4160	36.4407	-118.4090	36.5471	F	0.29	-90.0	0.20	-79.1	60	0.19	-71.6	0.20	0.10	0.30	-90.0	60	89.85	
544	544.04	Kern Canyon (North Kern) 2011	-118.4090	36.5471	-118.4270	36.6580	F	0.28	-90.0	0.20	-79.1	60	0.19	-71.6	0.20	0.10	0.30	-90.0	60	89.85	
545	545.01	Polaris 2011 CFM	-120.2450	39.5133	-120.2317	39.4670	F	2.52	180.0	0.34	180.0	81	0.42	-160.7	0.40	0.20	1.00	180.0	81	244.48	
545	545.02	Polaris 2011 CFM	-120.2317	39.4670	-120.2032	39.4188	F	2.74	-171.7	0.34	180.0	81	0.42	-160.7	0.40	0.20	1.00	180.0	81	244.48	
545	545.03	Polaris 2011 CFM	-120.2032	39.4188	-120.1441	39.3471	F	2.77	-178.3	0.34	180.0	81	0.42	-160.7	0.40	0.20	1.00	180.0	81	244.48	
545	545.04	Polaris 2011 CFM	-120.1441	39.3471	-120.1036	39.2839	F	2.75	-175.9	0.34	180.0	81	0.42	-160.7	0.40	0.20	1.00	180.0	81	244.48	
547	547.01	Shoreline	-120.7420	35.1320	-120.7990	35.1770	F	0.08	180.0	0.30	180.0	90	0.09	-159.4	0.10	0.00	0.50	180.0	90	37.94	
547	547.02	Shoreline	-120.7990	35.1770	-120.8740	35.2130	F	0.07	180.0	0.30	180.0	90	0.09	-159.4	0.10	0.00	0.50	180.0	90	37.94	
547	547.03	Shoreline	-120.8740	35.2130	-120.9060	35.2350	F	0.09	180.0	0.30	180.0	90	0.09	-159.4	0.10	0.00	0.50	180.0	90	37.94	
547	547.04	Shoreline	-120.9060	35.2350	-120.9370	35.2560	F	0.10	180.0	0.30	180.0	90	0.09	-159.4	0.10	0.00	0.50	180.0	90	37.94	
561	561.01	Butano 2011 CFM	-121.9281	37.1211	-121.9924	37.1441	F	0.18	129.1	2.33	153.4	70	0.10	135.0	0.01	0.00	0.20	135.0	70	27.12	
561	561.02	Butano 2011 CFM	-121.9924	37.1441	-122.0811	37.1977	F	0.20	135.0	2.33	153.4	70	0.10	135.0	0.01	0.00	0.20	135.0	70	27.12	
561	561.03	Butano 2011 CFM	-122.0811	37.1977	-122.1758	37.2154	F	0.14	97.2	2.33	153.4	70	0.10	135.0	0.01	0.00	0.20	135.0	70	27.12	
561	561.04	Butano 2011 CFM	-122.1758	37.2154	-122.2727	37.2728	F	0.20	135.0	2.33	153.4	70	0.10	135.0	0.01	0.00	0.20	135.0	70	27.12	
561	561.05	Butano 2011 CFM	-122.2727	37.2728	-122.3868	37.3071	F	0.20	135.0	2.33	153.4	70	0.10	135.0	0.01	0.00	0.20	135.0	70	27.12	
581	581.01	Bennett Valley 2011 CFM	-122.4696	38.2255	-122.5367	38.2924	F	0.07	180.0	3.66	180.0	90	0.03	-161.6	0.01	0.00	0.20	180.0	90	60.29	
581	581.02	Bennett Valley 2011 CFM	-122.5367	38.2924	-122.5919	38.3758	F	0.10	180.0	3.66	180.0	90	0.03	-161.6	0.01	0.00	0.20	180.0	90	60.29	
581	581.03	Bennett Valley 2011 CFM	-122.5919	38.3758	-122.6465	38.4347	F	0.08	180.0	3.66	180.0	90	0.03	-161.6	0.01	0.00	0.20	180.0	90	60.29	
581	581.04	Bennett Valley 2011 CFM	-122.6465	38.4347	-122.6555	38.4803	F	0.06	180.0	3.66	180.0	90	0.03	-161.6	0.01	0.00	0.20	180.0	90	60.29	
582	582.01	Collayami 2011 CFM	-122.8474	38.9408	-122.7905	38.8899	F	0.48	180.0	1.00	180.0	90	0.43	161.1	0.39	0.20	1.00	180.0	90	223.74	
582	582.02	Collayami 2011 CFM	-122.7905	38.8899	-122.7040	38.8037	F	0.53	180.0	1.00	180.0	90	0.43	161.1	0.39	0.20	1.00	180.0	90	223.74	
582	582.03	Collayami 2011 CFM	-122.7040	38.8037	-122.6104	38.7537	F	0.42	180.0	1.00	180.0	90	0.43	161.1	0.39	0.20	1.00	180.0	90	223.74	
582	582.04	Collayami 2011 CFM	-122.6104	38.7537	-122.5602	38.7260	F	0.41	180.0	1.00	180.0	90	0.43	161.1	0.39	0.20	1.00	180.0	90	223.74	
601	601.01	Calaveras (No) 2011 CFM	-122.0428	37.8441	-121.9606	37.7555	T	5.71	180.0	4.93	180.0	80	4.65	180.0	6.00	3.00	7.00	180.0	80	245.1	
601	601.02	Calaveras (No) 2011 CFM	-121.9606	37.7555	-121.9329	37.6927	T	5.60	180.0	4.93	180.0	80	4.65	180.0	6.00	3.00	7.00	180.0	80	245.1	
601	601.03	Calaveras (No) 2011 CFM	-121.9329	37.6927	-121.8901	37.6199	T	5.70	180.0	4.93	180.0	80	4.65	180.0	6.00	3.00	7.00	180.0	80	245.1	
601	601.04	Calaveras (No) 2011 CFM	-121.8901	37.6199	-121.8346	37.5103	T	5.64	180.0	4.93	180.0	80	4.65	180.0	6.00	3.00	7.00	180.0	80	245.1	
601	601.05	Calaveras (No) 2011 CFM	-121.8346	37.5103	-121.8164	37.4567	T	5.67	180.0	4.93	180.0	80	4.65	180.0	6.00	3.00	7.00	180.0	80	245.1	
602	602.01	Calaveras (Central) 2011 CFM	-121.5174	37.0569	-121.5600	37.1324	T	14.39	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
602	602.02	Calaveras (Central) 2011 CFM	-121.5600	37.1324	-121.6050	37.1741	T	14.18	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
602	602.03	Calaveras (Central) 2011 CFM	-121.6050	37.1741	-121.6702	37.2521	T	14.41	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
602	602.04	Calaveras (Central) 2011 CFM	-121.6702	37.2521	-121.6855	37.3003	T	5.44	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
602	602.05	Calaveras (Central) 2011 CFM	-121.6855	37.3003	-121.7709	37.3897	T	5.73	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
602	602.06	Calaveras (Central) 2011 CFM	-121.7709	37.3897	-121.8164	37.4567	T	5.73	180.0	10.39	180.0	77	9.63	180.0	15.00	10.00	20.00	180.0	77	59.33	
603	603.01	Calaveras (So) 2011 CFM	-121.3961	36.8395	-121.4220	36.8939	T	14.55	180.0	11.97	180.0	85	14.05	180.0	15.00	10.00	20.00	180.0	85	65.93	
603	603.02	Calaveras (So) 2011 CFM	-121.4220	36.8939	-121.4574	36.9664	T	14.57	180.0	11.97	180.0	85	14.05	180.0	15.00	10.00	20.00	180.0	85	65.93	
603	603.03	Calaveras (So) 2011 CFM	-121.4574	36.9664	-121.5174	37.0561	T	14.83	180.0	11.97	180.0	85	14.05	180.0	15.00	10.00	20.00	180.0	85	65.93	
605	605.01	Mission (connected) 2011 CFM	-122.0432	37.6328	-121.9813	37.5952	F	1.93	180.0	0.99	180.0	90	1.32	161.0	1.80	0.50	3.00	180.0	90	224.33	
605	605.02	Mission (connected) 2011 CFM	-121.9813	37.5952	-121.8783	37.5070	F	2.11	180.0	0.99	180.0	90	1.32	161.0	1.80	0.50	3.00	180.0	90	224.33	
605	605.03	Mission (connected) 2011 CFM	-121.8783	37.5070	-121.8164	37.4567	F	2.00	180.0	0.99	180.0	90	1.32	161.0	1.80	0.50	3.00	180.0	90	224.33	
621	621.01	Calaveras (So) - Paicines exte	-121.3961	36.8395	-121.3545	36.7852	T	14.87	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
621	621.02	Calaveras (So) - Paicines exte	-121.3545	36.7852	-121.2954	36.7387	T	14.48	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
621	621.03	Calaveras (So) - Paicines exte	-121.2954	36.7387	-121.2446	36.6827	T	14.86	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
621	621.04	Calaveras (So) - Paicines exte	-121.2446	36.6827	-121.1288	36.5780	T	10.23	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
621	621.05	Calaveras (So) - Paicines exte	-121.1288	36.5780	-121.0632	36.5224	T	10.11	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
621	621.06	Calaveras (So) - Paicines exte	-121.0632	36.5224	-120.9739	36.4258	T	10.17	180.0	9.00	180.0	77	8.60	180.0	10.00	5.00	15.00	180.0	77	230.55	
622	622.01	Concord 2011 CFM	-122.0890	38.0437	-122.0558	37.9984	T	3.62	180.0	3.67	180.0	90	3.47	180.0	4.30	3.10	5.40	180.0	90	241.49	
622	622.02	Concord 2011 CFM	-122.0558	37.9984	-122.0133	37.9444	T	3.61	180.0	3.67	180.0	90	3.47	180.0	4.30	3.10	5.40	180.0	90	241.49	
622	622.03	Concord 2011 CFM	-122.0133	37.9444	-121.9901	37.8999	T	3.59	180.0	3.67	180.0	90	3.47	180.0	4.30	3.10	5.40	180.0	90	241.49	
623	623.01	Green Valley 2011 CFM	-122.2231	38.4154	-122.1613	38.2330	F	3.61	180.0	4.41	180.0	84	4.56	180.0	4.00	2.00	6.00	180.0	84	254.13	
623	623.02	Green Valley 2011 CFM	-122.1613	38.2330	-122.1328	38.1539	F	3.61	180.0	4.41	180.0	84	4.56	180.0	4.00	2.00	6.00	180.0	84	254.13	
623	623.03	Green Valley 2011 CFM	-122.1328	38.1539	-122.1104	38.1088	F	3.61	180.0	4.41	180.0	84	4.56	180.0	4.00	2.00	6.00	180.0	84	254.13	
623	623.04	Green Valley 2011 CFM	-122.1104	38.1088	-122.0890	38.0437	F	3.58	180.0	4.41	180.0	84	4.56	180.0	4.00	2.00	6.00	180.0	84	254.13	
626	626.01	Contra Costa (Lafayette) 2011	-122.0933	37.8512	-122.1166	37.9250	F	0.10	180.0	3.00	180.0	90	0.03	-161.6	0.01	0.00	0.20	180.0	90	75.99	
633	633.01	Contra Costa Shear Zone (conne	-122.2414	38.1542	-122.2007	38.0991	F	1.00	180.0	3.00	180.0	81	0.09	161.6	0.01	0.00	0.20	180.0	81	246.61	
633	633.02	Contra Costa Shear Zone (conne	-122.2007	38.0991	-122.1459	37.9922	F	0.19	180.0	3.00	180.0	81	0.09	161.6	0.01	0.00	0.20	180.0	81	246.61	
633	633.03	Contra Costa Shear Zone (conne	-122.1459	37.9922	-122.1370	37.9473	F	0.06	180.0	3.00	180.0	81	0.09	161.6	0.01	0.00	0.20	180.0	81	246.61	
633	633.04	Contra Costa Shear Zone (conne	-122.1370	37.9473	-122.1069	37.9086	F	0.10	180.0	3.00	180.0	81	0.09	161.6	0.01	0.00	0.20	180.0	81	246.61	
634	634.01	Franklin 2011 CFM	-122.0438	37.8456	-122.0793	37.9133	F	5.73	180.0	2.92	180.0	90	0.01	180.0	0.01	0.00	0.20	180.0	90	56.05	
634	634.02	Franklin 2011 CFM	-122.0793	37.9133	-122.1586	37.9692	F	5.73	180.0	2.92	180.0	90	0.01	180.0	0.01	0.00	0.20	180.0	90	56.05	
634	634.03	Franklin 2011 CFM	-122.1586	37.9692	-122.1974	38.0194	F	5.73	180.0	2.92	180.0	90	0.01	180.0	0.01	0.00	0.20	180.0	90	56.05	
634	634.04	Franklin 2011 CFM	-122.1974	38.0194	-122.2417	38.0597	F	0.10	180.0	2.92	180.0	90	0.01	180.0	0.01	0.00	0.20	180.0	90	56.05	
634	634.05	Franklin 2011 CFM	-122.2417	38.0597	-122.2830	38.1249	F	0.10	180.0	2.92	180.0	90	0.01	180.0	0.01	0.00	0.20	180.0	90	56.05	
635	635.01	Greenville (So) 2011 CFM	-121.4694	37.2544	-121.4749	37.3021	F	0.08	0.0	1.08	180.0	87	2.52	-171.1	3.00	1.00	5.00	180.0	87	77.22	
635	635.02	Greenville (So) 2011 CFM	-121.4749	37.3021	-121.5016	37.3818	F	0.16	180.0	1.08	180.0	87	2.52	-171.1	3.00	1.00	5.00	180.0	87	77.22	
635	635.03	Greenville (So) 2011 CFM	-121.5016	37.3818	-121.5192	37.4631	F	0.02	180.0	1.08	180.0	87	2.52	-171.1	3.00	1.00	5.00	180.0	87	77.22	
635	635.04	Greenville (So) 2011 CFM	-121.5192	37.4631	-121.5418	37.5074	F	1.47	-103.6	1.08	180.0	87	2.52	-171.1	3.00	1.00	5.00	180.0	87	77.22	
636	636.01	Greenville (No) 2011 CFM	-121.5418	37.5074	-121.6178	37.6219	F	3.42	159.5	2.01	180.0	84	3.46	-179.3	3.00	1.00	5.00	180.0	84	54.17	
636	636.02	Greenville (No) 2011 CFM	-121.6178	37.6219	-121.6632	37.6713	F	3.37	152.5	2.01	180.0	84	3.46	-179.3	3.00	1.00	5.00	180.0	84	54.17	
636	636.03	Greenville (No) 2011 CFM	-121.6632	37.6713	-121.7735	37.7881	F	3.38	151.6	2.01	180.0	84	3.46	-179.3	3.00	1.00	5.00	180.0	84	54.17	
636	636.04	Greenville (No) 2011 CFM	-121.7735	37.7881	-121.8017	37.8273	F	3.17	180.0	2.01	180.0	84	3.46	-179.3	3.00	1.00	5.00	180.0	84	54.17	
636	636.05	Greenville (No) 2011 CFM	-121.8017	37.8273	-121.8753	37.8715	F	3.01	180.0	2.01	180.0	84	3.46	-179.3	3.00	1.00	5.00	180.0	84	54.17	
637	637.01	Hayward (So) extension 2011 CF	-121.6638	37.2340	-121.7247	37.2578	T	8.22	135.0	5.90	177.8	48	9.92	180.0	8.00	5.00	11.00	135.0	48	55.99	
637	637.02	Hayward (So) extension 2011 CF	-121.7247	37.2578	-121.7398	37.3029	T	8.00	135.5	5.90	177.8	48	9.92	180.0	8.00	5.00	11.00	135.0	48	55.99	
637	637.03	Hayward (So) extension 2011 CF	-121.7398	37.3029	-121.7751	37.3457	T	8.65	180.0	5.90	177.8	48	9.92	180.0	8.00	5.00	11.00	135.0	48	55.99	
637	637.04	Hayward (So) extension 2011 CF	-121.7751	37.3457	-121.8024	37.3971	T	8.62	180.0	5.90	177.8	48	9.92	180.0	8.00	5.00	11.00	135.0	48	55.99	
638	638.01	Hayward (So) 2011 CFM	-121.8024	37.3971	-121.9145	37.4831	T	8.31	180.0	7.57	180.0	76	9.73	180.0	9.00	7.00	11.00	180.0	76	52.42	
638	638.02	Hayward (So) 2011 CFM	-121.9145	37.4831	-122.0041	37.5949	T	8.63	180.0	7.57	180.0	76	9.73	180.0	9.00	7.00	11.00	180.0	76	52.42	
638	638.03	Hayward (So) 2011 CFM	-122.0041	37.5949	-122.0509	37.6400	T	8.58	180.0	7.57	180.0	76	9.73	180.0	9.00	7.00	11.00	180.0	76	52.42	
638	638.04	Hayward (So) 2011 CFM	-122.0509	37.6400	-122.0923	37.6810	T	8.58	180.0	7.57	180.0	76	9.73	180.0	9.00	7.00	11.00	180.0	76	52.42	
638	638.05	Hayward (So) 2011 CFM	-122.0923	37.6810	-122.1780	37.7823	T	8.60	180.0	7.57	180.0	76	9.73	180.0	9.00	7.00	11.00	180.0	76	52.42	
639	639.01	Hayward (No) 2011 CFM	-122.1780	37.7823	-122.2161	37.8321	T	8.60	180.0	7.06	180.0	82	9.62	180.0	9.00	7.00	11.00	180.0	82	60.69	
639	639.02	Hayward (No) 2011 CFM	-122.2161	37.8321	-122.2973	37.9293	T	8.61	180.0	7.06	180.0	82	9.62	180.0	9.00	7.00	11.00	180.0	82	60.69	
639	639.03	Hayward (No) 2011 CFM	-122.2973	37.9293	-122.4130	38.0575	T	8.60	180.0	7.06	180.0	82	9.62	180.0	9.00	7.00	11.00	180.0	82	60.69	
639	639.04	Hayward (No) 2011 CFM	-122.4130	38.0575	-122.4445	38.1058	T	8.51	180.0	7.06	180.0	82	9.62	180.0	9.00	7.00	11.00	180.0	82	60.69	
639	639.05	Hayward (No) 2011 CFM	-122.4445	38.1058	-122.4740	38.1963	T	9.04	180.0	7.06	180.0	82	9.62	180.0	9.00	7.00	11.00	180.0	82	60.69	
640	640.01	Hunting Creek - Berryessa 2011	-122.2231	38.4154	-122.2501	38.4664	F	3.56	180.0	3.50	180.0	90	7.27	180.0	3.00	1.00	5.00	180.0	90	62.43	
640	640.02	Hunting Creek - Berryessa 2011	-122.2501	38.4664	-122.2401	38.5553	F	3.54	180.0	3.50	180.0	90	7.27	180.0	3.00	1.00	5.00	180.0	90	62.43	
640	640.03	Hunting Creek - Berryessa 2011	-122.2401	38.5553	-122.2986	38.6234	F	3.36	180.0	3.50	180.0	90	7.27	180.0	3.00	1.00	5.00	180.0	90	62.43	
640	640.04	Hunting Creek - Berryessa 2011	-122.2986	38.6234	-122.3441	38.6579	F	2.99	180.0	3.50	180.0	90	7.27	180.0	3.00	1.00	5.00	180.0	90	62.43	
640	640.05	Hunting Creek - Berryessa 2011	-122.3441	38.6579	-122.4482	38.7512	F	3.13	180.0	3.50	180.0	90	7.27	180.0	3.00	1.00	5.00	180.0	90	62.43	
641	641.01	La Panza 2011	-119.9509	35.0610	-120.0732	35.1382	F	0.00	180.0	0.24	162.8	51	0.10	126.9	0.01	0.00	0.20	135.0	51	45.05	
641	641.02	La Panza 2011	-120.0732	35.1382	-120.1393	35.1943	F	0.00	180.0	0.24	162.8	51	0.10	126.9	0.01	0.00	0.20	135.0	51	45.05	
641	641.03	La Panza 2011	-120.1393	35.1943	-120.1879	35.2327	F	0.00	180.0	0.24	162.8	51	0.10	126.9	0.01	0.00	0.20	135.0	51	45.05	
